ID,Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,AC,Address,Match,ExactResult,FormattedAddress,Coordinates,No,LR
11752,https://www.zillow.com/homedetails/740-W-Elm-St-UNIT-252-Phoenix-AZ-85013/68535275_zpid/,,283000,6/24/2022,929.0,sqft,304.63,902.0,sqft,2.0,2.0,740 W Elm St UNIT 252,Phoenix,85013,AZ,USA,1,"740 W Elm St UNIT 252, Phoenix, AZ, 85013",Match,Exact,"740 W ELM ST, PHOENIX, AZ, 85013","-112.08255001717276,33.50657092678273",128206118.0,L
11753,https://www.zillow.com/homedetails/16013-S-Desert-Foothills-Pkwy-APT-1157-Phoenix-AZ-85048/68538538_zpid/,,283000,10/28/2022,1048.0,sqft,270.04,1044.0,sqft,2.0,2.0,16013 S Desert Foothills Pkwy APT 1157,Phoenix,85048,AZ,USA,1,"16013 S Desert Foothills Pkwy APT 1157, Phoenix, AZ, 85048",Match,Exact,"16013 S DESERT FOOTHILLS PKWY, PHOENIX, AZ, 85048","-112.0599412777288,33.29936762950081",128944614.0,R
11754,https://www.zillow.com/homedetails/3830-E-Lakewood-Pkwy-E-APT-3024-Phoenix-AZ-85048/68540760_zpid/,,283000,7/30/2021,997.0,sqft,283.85,1060.0,sqft,2.0,2.0,3830 E Lakewood Pkwy E APT 3024,Phoenix,85048,AZ,USA,1,"3830 E Lakewood Pkwy E APT 3024, Phoenix, AZ, 85048",Match,Exact,"3830 E LAKEWOOD PKWY E, PHOENIX, AZ, 85048","-112.00158933720536,33.30291188710146",128781132.0,L
11755,https://www.zillow.com/homedetails/3236-E-Chandler-Blvd-UNIT-2089-Phoenix-AZ-85048/68960678_zpid/,,283000,8/11/2021,1071.0,sqft,264.24,1176.0,sqft,2.0,1.0,3236 E Chandler Blvd UNIT 2089,Phoenix,85048,AZ,USA,1,"3236 E Chandler Blvd UNIT 2089, Phoenix, AZ, 85048",Match,Exact,"3236 E CHANDLER BLVD, PHOENIX, AZ, 85048","-112.01360994826268,33.30527219507809",243914509.0,L
11756,https://www.zillow.com/homedetails/310-S-4th-St-UNIT-703-Phoenix-AZ-85004/81952435_zpid/,,283000,3/31/2021,1020.0,sqft,277.45,1085.0,sqft,1.0,2.0,310 S 4th St UNIT 703,Phoenix,85004,AZ,USA,1,"310 S 4th St UNIT 703, Phoenix, AZ, 85004",Match,Exact,"310 S 4TH ST, PHOENIX, AZ, 85004","-112.06875374732743,33.44493253406932",128213728.0,R
11757,https://www.zillow.com/homedetails/2228-N-52nd-St-UNIT-144-Phoenix-AZ-85008/68957431_zpid/,,283250,1/3/2023,891.0,sqft,317.9,891.0,sqft,2.0,2.0,2228 N 52nd St UNIT 144,Phoenix,85008,AZ,USA,1,"2228 N 52nd St UNIT 144, Phoenix, AZ, 85008",Match,Exact,"2228 N 52ND ST, PHOENIX, AZ, 85008","-111.96974725990088,33.472128952866115",128265554.0,L
11758,https://www.zillow.com/homedetails/2025-E-Campbell-Ave-APT-202-Phoenix-AZ-85016/82802271_zpid/,,283500,12/1/2023,1076.0,sqft,263.48,1063.0,sqft,2.0,2.0,2025 E Campbell Ave APT 202,Phoenix,85016,AZ,USA,1,"2025 E Campbell Ave APT 202, Phoenix, AZ, 85016",Match,Exact,"2025 E CAMPBELL AVE, PHOENIX, AZ, 85016","-112.03854866790766,33.50195404310807",128588923.0,R
11759,https://www.zillow.com/homedetails/3034-N-40th-St-APT-1-Phoenix-AZ-85018/7564626_zpid/,,284000,6/12/2023,910.0,sqft,312.09,823.0,sqft,2.0,1.0,3034 N 40th St APT 1,Phoenix,85018,AZ,USA,1,"3034 N 40th St APT 1, Phoenix, AZ, 85018",Match,Exact,"3034 N 40TH ST, PHOENIX, AZ, 85018","-111.99557046165415,33.48347084897307",128223572.0,L
11760,https://www.zillow.com/homedetails/421-W-Yukon-Dr-UNIT-5-Phoenix-AZ-85027/7967142_zpid/,,284000,3/28/2022,994.0,sqft,285.71,1169.0,sqft,2.0,2.0,421 W Yukon Dr UNIT 5,Phoenix,85027,AZ,USA,1,"421 W Yukon Dr UNIT 5, Phoenix, AZ, 85027",Match,Exact,"421 W YUKON DR, PHOENIX, AZ, 85027","-112.07995611211658,33.67113256363393",128179975.0,R
11761,https://www.zillow.com/homedetails/10610-S-48th-St-UNIT-1086-Phoenix-AZ-85044/8258619_zpid/,,284000,6/16/2023,965.0,sqft,294.3,877.0,sqft,2.0,2.0,10610 S 48th St UNIT 1086,Phoenix,85044,AZ,USA,1,"10610 S 48th St UNIT 1086, Phoenix, AZ, 85044",Match,Exact,"10610 S 48TH ST, PHOENIX, AZ, 85044","-111.9804789104902,33.34961474537073",647441161.0,L
11762,https://www.zillow.com/homedetails/920-E-Devonshire-Ave-UNIT-3027-Phoenix-AZ-85014/71492709_zpid/,,284000,10/15/2021,1184.0,sqft,239.86,,,2.0,2.0,920 E Devonshire Ave UNIT 3027,Phoenix,85014,AZ,USA,1,"920 E Devonshire Ave UNIT 3027, Phoenix, AZ, 85014",Match,Exact,"920 E DEVONSHIRE AVE, PHOENIX, AZ, 85014","-112.06240603981848,33.497305171356345",128919064.0,L
11763,https://www.zillow.com/homedetails/5525-E-Thomas-Rd-UNIT-C4-Phoenix-AZ-85018/7562391_zpid/,,284900,9/14/2022,982.0,sqft,290.12,935.0,sqft,2.0,2.0,5525 E Thomas Rd UNIT C4,Phoenix,85018,AZ,USA,1,"5525 E Thomas Rd UNIT C4, Phoenix, AZ, 85018",Match,Exact,"5525 E THOMAS RD, PHOENIX, AZ, 85018","-111.96337633795338,33.4799714092926",648233571.0,R
11764,https://www.zillow.com/homedetails/12222-N-Paradise-Village-Pkwy-E-140-Phoenix-AZ-85032/7824454_zpid/,,284900,7/1/2022,850.0,sqft,335.18,,,1.0,1.0,12222 N Paradise Village Pkwy E #140,Phoenix,85032,AZ,USA,1,"12222 N Paradise Village Pkwy E #140, Phoenix, AZ, 85032",Match,Non_Exact,"12222 E PARADISE VILLAGE PKWY S, PHOENIX, AZ, 85032","-111.98450928567883,33.59654746196719",650075374.0,R
11765,https://www.zillow.com/homedetails/12222-N-Paradise-Village-Pkwy-S-APT-242-Phoenix-AZ-85032/7824467_zpid/,,284900,8/2/2022,850.0,sqft,335.18,1006.0,sqft,1.0,1.0,12222 N Paradise Village Pkwy S APT 242,Phoenix,85032,AZ,USA,1,"12222 N Paradise Village Pkwy S APT 242, Phoenix, AZ, 85032",Tie,,,,,
11766,https://www.zillow.com/homedetails/5525-E-Thomas-Rd-UNIT-A11-Phoenix-AZ-85018/7562371_zpid/,,285000,4/22/2022,982.0,sqft,290.22,952.0,sqft,2.0,2.0,5525 E Thomas Rd UNIT A11,Phoenix,85018,AZ,USA,1,"5525 E Thomas Rd UNIT A11, Phoenix, AZ, 85018",Match,Exact,"5525 E THOMAS RD, PHOENIX, AZ, 85018","-111.96337633795338,33.4799714092926",648233571.0,R
11767,https://www.zillow.com/homedetails/3230-E-Pinchot-Ave-APT-5-Phoenix-AZ-85018/7565388_zpid/,,285000,1/18/2024,1032.0,sqft,276.16,1032.0,sqft,2.0,2.0,3230 E Pinchot Ave APT 5,Phoenix,85018,AZ,USA,1,"3230 E Pinchot Ave APT 5, Phoenix, AZ, 85018",Match,Exact,"3230 E PINCHOT AVE, PHOENIX, AZ, 85018","-112.01214955652159,33.48239831550319",128223071.0,L
11768,https://www.zillow.com/homedetails/11042-N-28th-Dr-UNIT-234-Phoenix-AZ-85029/7740050_zpid/,,285000,8/14/2023,1281.0,sqft,222.48,68.0,sqft,3.0,2.0,11042 N 28th Dr UNIT 234,Phoenix,85029,AZ,USA,1,"11042 N 28th Dr UNIT 234, Phoenix, AZ, 85029",Match,Exact,"11042 N 28TH DR, PHOENIX, AZ, 85029","-112.11974788155072,33.59013651538328",128261962.0,L
11769,https://www.zillow.com/homedetails/1449-E-Highland-Ave-UNIT-7-Phoenix-AZ-85014/7768970_zpid/,,285000,4/18/2022,879.0,sqft,324.23,895.0,sqft,2.0,2.0,1449 E Highland Ave UNIT 7,Phoenix,85014,AZ,USA,1,"1449 E Highland Ave UNIT 7, Phoenix, AZ, 85014",Match,Exact,"1449 E HIGHLAND AVE, PHOENIX, AZ, 85014","-112.05026878347053,33.50552457820271",128209596.0,R
11770,https://www.zillow.com/homedetails/10410-N-Cave-Creek-Rd-UNIT-1022-Phoenix-AZ-85020/7786171_zpid/,,285000,2/24/2022,1038.0,sqft,274.57,1237.0,sqft,2.0,2.0,10410 N Cave Creek Rd UNIT 1022,Phoenix,85020,AZ,USA,1,"10410 N Cave Creek Rd UNIT 1022, Phoenix, AZ, 85020",Match,Exact,"10410 N CAVE CREEK RD, PHOENIX, AZ, 85020","-112.05280763189944,33.58082603483746",128918857.0,L
11771,https://www.zillow.com/homedetails/5211-N-24th-St-APT-208-Phoenix-AZ-85016/7809752_zpid/,,285000,9/30/2021,1073.0,sqft,265.61,106.0,sqft,2.0,2.0,5211 N 24th St APT 208,Phoenix,85016,AZ,USA,1,"5211 N 24th St APT 208, Phoenix, AZ, 85016",Match,Exact,"5211 N 24TH ST, PHOENIX, AZ, 85016","-112.03010877349811,33.51333789410489",128209558.0,R
11772,https://www.zillow.com/homedetails/5124-N-31st-Pl-UNIT-535-Phoenix-AZ-85016/7810529_zpid/,,285000,3/22/2021,1073.0,sqft,265.61,1200.0,sqft,1.0,1.0,5124 N 31st Pl UNIT 535,Phoenix,85016,AZ,USA,1,"5124 N 31st Pl UNIT 535, Phoenix, AZ, 85016",Match,Exact,"5124 N 31ST PL, PHOENIX, AZ, 85016","-112.01594958474527,33.51278820076692",128219089.0,R
11773,https://www.zillow.com/homedetails/4554-E-Paradise-Village-Pkwy-N-UNIT-208-Phoenix-AZ-85032/7823378_zpid/,,285000,5/4/2023,1000.0,sqft,285.0,102.0,sqft,2.0,2.0,4554 E Paradise Village Pkwy N UNIT 208,Phoenix,85032,AZ,USA,1,"4554 E Paradise Village Pkwy N UNIT 208, Phoenix, AZ, 85032",Match,Exact,"4554 E PARADISE VILLAGE PKWY N, PHOENIX, AZ, 85032","-111.98311770988352,33.60506652802957",128383245.0,R
11774,https://www.zillow.com/homedetails/4303-E-Cactus-Rd-APT-436-Phoenix-AZ-85032/7824611_zpid/,,285000,7/14/2023,850.0,sqft,335.29,1121.0,sqft,1.0,1.0,4303 E Cactus Rd APT 436,Phoenix,85032,AZ,USA,1,"4303 E Cactus Rd APT 436, Phoenix, AZ, 85032",Match,Exact,"4303 E CACTUS RD, PHOENIX, AZ, 85032","-111.98840686535249,33.59924963318821",128186838.0,L
11775,https://www.zillow.com/homedetails/4303-E-Cactus-Rd-APT-427-Phoenix-AZ-85032/7824655_zpid/,,285000,1/8/2024,850.0,sqft,335.29,1000.0,sqft,1.0,1.0,4303 E Cactus Rd APT 427,Phoenix,85032,AZ,USA,1,"4303 E Cactus Rd APT 427, Phoenix, AZ, 85032",Match,Exact,"4303 E CACTUS RD, PHOENIX, AZ, 85032","-111.98840686535249,33.59924963318821",128186838.0,L
11776,https://www.zillow.com/homedetails/12212-N-Paradise-Village-Pkwy-S-APT-106-Phoenix-AZ-85032/7824865_zpid/,,285000,11/1/2022,850.0,sqft,335.29,1094.0,sqft,1.0,1.0,12212 N Paradise Village Pkwy S APT 106,Phoenix,85032,AZ,USA,1,"12212 N Paradise Village Pkwy S APT 106, Phoenix, AZ, 85032",Match,Non_Exact,"12212 N PARADISE VILLAGE PKWY W, PHOENIX, AZ, 85032","-111.98597023571034,33.59696959884553",642858806.0,L
11777,https://www.zillow.com/homedetails/12212-N-Paradise-Village-Pkwy-S-APT-406-Phoenix-AZ-85032/7824894_zpid/,,285000,3/31/2022,850.0,sqft,335.29,961.0,sqft,1.0,1.0,12212 N Paradise Village Pkwy S APT 406,Phoenix,85032,AZ,USA,1,"12212 N Paradise Village Pkwy S APT 406, Phoenix, AZ, 85032",Match,Non_Exact,"12212 N PARADISE VILLAGE PKWY W, PHOENIX, AZ, 85032","-111.98597023571034,33.59696959884553",642858806.0,L
11778,https://www.zillow.com/homedetails/4041-E-Camelback-Rd-UNIT-6-Phoenix-AZ-85018/7836634_zpid/,,285000,1/24/2022,1092.0,sqft,260.99,967.0,sqft,2.0,2.0,4041 E Camelback Rd UNIT 6,Phoenix,85018,AZ,USA,1,"4041 E Camelback Rd UNIT 6, Phoenix, AZ, 85018",Match,Exact,"4041 E CAMELBACK RD, PHOENIX, AZ, 85018","-111.99390020716771,33.50974962601424",642657649.0,R
11779,https://www.zillow.com/homedetails/239-E-Ponderosa-Ln-Phoenix-AZ-85022/7959561_zpid/,,285000,6/30/2023,1127.0,sqft,252.88,1280.0,sqft,2.0,2.0,239 E Ponderosa Ln,Phoenix,85022,AZ,USA,1,"239 E Ponderosa Ln, Phoenix, AZ, 85022",Match,Exact,"239 E PONDEROSA LN, PHOENIX, AZ, 85022","-112.0703270033174,33.6266735627691",128183055.0,R
11780,https://www.zillow.com/homedetails/5640-E-Bell-Rd-UNIT-1050-Scottsdale-AZ-85254/8015908_zpid/,,285000,6/17/2021,1037.0,sqft,274.83,1121.0,sqft,1.0,1.0,5640 E Bell Rd UNIT 1050,Scottsdale,85254,AZ,USA,1,"5640 E Bell Rd UNIT 1050, Scottsdale, AZ, 85254",Match,Exact,"5640 E BELL RD, SCOTTSDALE, AZ, 85254","-111.95832186670134,33.6405124710455",128915487.0,L
11781,https://www.zillow.com/homedetails/10610-S-48th-St-UNIT-2102-Phoenix-AZ-85044/8258741_zpid/,,285000,1/18/2023,960.0,sqft,296.88,931.0,sqft,2.0,2.0,10610 S 48th St UNIT 2102,Phoenix,85044,AZ,USA,1,"10610 S 48th St UNIT 2102, Phoenix, AZ, 85044",Match,Exact,"10610 S 48TH ST, PHOENIX, AZ, 85044","-111.9804789104902,33.34961474537073",647441161.0,L
11782,https://www.zillow.com/homedetails/17-W-Vernon-Ave-UNIT-507-Phoenix-AZ-85003/55258823_zpid/,,285000,9/20/2023,845.0,sqft,337.28,765.0,sqft,1.0,1.0,17 W Vernon Ave UNIT 507,Phoenix,85003,AZ,USA,1,"17 W Vernon Ave UNIT 507, Phoenix, AZ, 85003",Match,Exact,"17 W VERNON AVE, PHOENIX, AZ, 85003","-112.0744701197346,33.4739165837795",652594951.0,L
11783,https://www.zillow.com/homedetails/5104-N-32nd-St-UNIT-346-Phoenix-AZ-85018/60048326_zpid/,,285000,9/8/2021,811.0,sqft,351.42,933.0,sqft,1.0,1.0,5104 N 32nd St UNIT 346,Phoenix,85018,AZ,USA,1,"5104 N 32nd St UNIT 346, Phoenix, AZ, 85018",Match,Exact,"5104 N 32ND ST, PHOENIX, AZ, 85018","-112.01308640293115,33.51231952118928",128219172.0,L
11784,https://www.zillow.com/homedetails/1880-E-Morten-Ave-UNIT-152-Phoenix-AZ-85020/62729009_zpid/,,285000,8/2/2023,1009.0,sqft,282.46,958.0,sqft,2.0,2.0,1880 E Morten Ave UNIT 152,Phoenix,85020,AZ,USA,1,"1880 E Morten Ave UNIT 152, Phoenix, AZ, 85020",Match,Exact,"1880 E MORTEN AVE, PHOENIX, AZ, 85020","-112.04059028932829,33.54556371652541",128601796.0,R
11785,https://www.zillow.com/homedetails/750-E-Northern-Ave-UNIT-1060-Phoenix-AZ-85020/65437408_zpid/,,285000,9/24/2021,1013.0,sqft,281.34,1051.0,sqft,2.0,2.0,750 E Northern Ave UNIT 1060,Phoenix,85020,AZ,USA,1,"750 E Northern Ave UNIT 1060, Phoenix, AZ, 85020",Match,Exact,"750 E NORTHERN AVE, PHOENIX, AZ, 85020","-112.06450143462462,33.552776579332715",128315387.0,L
11786,https://www.zillow.com/homedetails/1716-W-Cortez-St-UNIT-211-Phoenix-AZ-85029/67759731_zpid/,,285000,3/6/2024,866.0,sqft,329.1,874.0,sqft,2.0,2.0,1716 W Cortez St UNIT 211,Phoenix,85029,AZ,USA,1,"1716 W Cortez St UNIT 211, Phoenix, AZ, 85029",Match,Exact,"1716 W CORTEZ ST, PHOENIX, AZ, 85029","-112.09627781054672,33.59120216035626",128594500.0,R
11787,https://www.zillow.com/homedetails/1701-E-Colter-St-UNIT-207-Phoenix-AZ-85016/67804489_zpid/,,285000,9/28/2021,790.0,sqft,360.76,698.0,sqft,2.0,2.0,1701 E Colter St UNIT 207,Phoenix,85016,AZ,USA,1,"1701 E Colter St UNIT 207, Phoenix, AZ, 85016",Match,Exact,"1701 E COLTER ST, PHOENIX, AZ, 85016","-112.04518505400631,33.512829105688525",647734329.0,L
11788,https://www.zillow.com/homedetails/4704-E-Paradise-Village-Pkwy-N-APT-321-Phoenix-AZ-85032/67804976_zpid/,,285000,12/15/2021,1038.0,sqft,274.57,1063.0,sqft,2.0,2.0,4704 E Paradise Village Pkwy N APT 321,Phoenix,85032,AZ,USA,1,"4704 E Paradise Village Pkwy N APT 321, Phoenix, AZ, 85032",Match,Exact,"4704 E PARADISE VILLAGE PKWY N, PHOENIX, AZ, 85032","-111.97985098313626,33.60505315233064",128186965.0,R
11789,https://www.zillow.com/homedetails/10030-W-Indian-School-Rd-APT-135-Phoenix-AZ-85037/68533115_zpid/,,285000,5/18/2023,1037.0,sqft,274.83,1116.0,sqft,2.0,2.0,10030 W Indian School Rd APT 135,Phoenix,85037,AZ,USA,1,"10030 W Indian School Rd APT 135, Phoenix, AZ, 85037",Match,Exact,"10030 W INDIAN SCHOOL RD, PHOENIX, AZ, 85037","-112.27764817650791,33.493917803773115",128944298.0,R
11790,https://www.zillow.com/homedetails/10030-W-Indian-School-Rd-APT-247-Phoenix-AZ-85037/68533198_zpid/,,285000,10/26/2022,1252.0,sqft,227.64,1315.0,sqft,3.0,2.0,10030 W Indian School Rd APT 247,Phoenix,85037,AZ,USA,1,"10030 W Indian School Rd APT 247, Phoenix, AZ, 85037",Match,Exact,"10030 W INDIAN SCHOOL RD, PHOENIX, AZ, 85037","-112.27764817650791,33.493917803773115",128944298.0,R
11791,https://www.zillow.com/homedetails/18416-N-Cave-Creek-Rd-APT-2025-Phoenix-AZ-85032/68537096_zpid/,,285000,12/5/2023,948.0,sqft,300.63,912.0,sqft,2.0,2.0,18416 N Cave Creek Rd APT 2025,Phoenix,85032,AZ,USA,1,"18416 N Cave Creek Rd APT 2025, Phoenix, AZ, 85032",Match,Exact,"18416 N CAVE CREEK RD, PHOENIX, AZ, 85032","-112.03092380582223,33.6533731457705",647663192.0,L
11792,https://www.zillow.com/homedetails/7009-E-Acoma-Dr-UNIT-2162-Scottsdale-AZ-85254/68537728_zpid/,,285000,3/6/2023,691.0,sqft,412.45,691.0,sqft,1.0,1.0,7009 E Acoma Dr UNIT 2162,Scottsdale,85254,AZ,USA,1,"7009 E Acoma Dr UNIT 2162, Scottsdale, AZ, 85254",Match,Exact,"7009 E ACOMA DR, SCOTTSDALE, AZ, 85254","-111.93066789479889,33.61896971375387",128603871.0,R
11793,https://www.zillow.com/homedetails/16013-S-Desert-Foothills-Pkwy-APT-2066-Phoenix-AZ-85048/68538623_zpid/,,285000,2/1/2024,750.0,sqft,380.0,754.0,sqft,1.0,1.0,16013 S Desert Foothills Pkwy APT 2066,Phoenix,85048,AZ,USA,1,"16013 S Desert Foothills Pkwy APT 2066, Phoenix, AZ, 85048",Match,Exact,"16013 S DESERT FOOTHILLS PKWY, PHOENIX, AZ, 85048","-112.0599412777288,33.29936762950081",128944614.0,R
11794,https://www.zillow.com/homedetails/3848-N-3rd-Ave-UNIT-2025-Phoenix-AZ-85013/68957122_zpid/,,285000,8/10/2023,1042.0,sqft,273.51,1061.0,sqft,2.0,2.0,3848 N 3rd Ave UNIT 2025,Phoenix,85013,AZ,USA,1,"3848 N 3rd Ave UNIT 2025, Phoenix, AZ, 85013",Match,Exact,"3848 N 3RD AVE, PHOENIX, AZ, 85013","-112.07824291074809,33.49296136014681",128365104.0,L
11795,https://www.zillow.com/homedetails/3402-N-32nd-St-UNIT-171-Phoenix-AZ-85018/68957302_zpid/,,285000,10/29/2021,1050.0,sqft,271.43,1063.0,sqft,3.0,2.0,3402 N 32nd St UNIT 171,Phoenix,85018,AZ,USA,1,"3402 N 32nd St UNIT 171, Phoenix, AZ, 85018",Match,Exact,"3402 N 32ND ST, PHOENIX, AZ, 85018","-112.01300532660184,33.48800360770423",624007343.0,L
11796,https://www.zillow.com/homedetails/29606-N-Tatum-Blvd-APT-173-Cave-Creek-AZ-85331/68959394_zpid/,,285000,8/10/2023,742.0,sqft,384.1,701.0,sqft,1.0,1.0,29606 N Tatum Blvd APT 173,Cave Creek,85331,AZ,USA,1,"29606 N Tatum Blvd APT 173, Cave Creek, AZ, 85331",Match,Exact,"29606 N TATUM BLVD, CAVE CREEK, AZ, 85331","-111.98617254549163,33.75391715921114",243973751.0,L
11797,https://www.zillow.com/homedetails/29606-N-Tatum-Blvd-APT-178-Cave-Creek-AZ-85331/68959399_zpid/,,285000,9/7/2022,742.0,sqft,384.1,701.0,sqft,1.0,1.0,29606 N Tatum Blvd APT 178,Cave Creek,85331,AZ,USA,1,"29606 N Tatum Blvd APT 178, Cave Creek, AZ, 85331",Match,Exact,"29606 N TATUM BLVD, CAVE CREEK, AZ, 85331","-111.98617254549163,33.75391715921114",243973751.0,L
11798,https://www.zillow.com/homedetails/29606-N-Tatum-Blvd-APT-215-Cave-Creek-AZ-85331/68959422_zpid/,,285000,8/31/2021,1056.0,sqft,269.89,1011.0,sqft,2.0,2.0,29606 N Tatum Blvd APT 215,Cave Creek,85331,AZ,USA,1,"29606 N Tatum Blvd APT 215, Cave Creek, AZ, 85331",Match,Exact,"29606 N TATUM BLVD, CAVE CREEK, AZ, 85331","-111.98617254549163,33.75391715921114",243973751.0,L
11799,https://www.zillow.com/homedetails/6900-E-Princess-Dr-UNIT-1232-Phoenix-AZ-85054/68959727_zpid/,,285000,4/29/2021,927.0,sqft,307.44,917.0,sqft,2.0,2.0,6900 E Princess Dr UNIT 1232,Phoenix,85054,AZ,USA,1,"6900 E Princess Dr UNIT 1232, Phoenix, AZ, 85054",Match,Exact,"6900 E PRINCESS DR, PHOENIX, AZ, 85054","-111.9339592689912,33.647856811013355",243975193.0,L
11800,https://www.zillow.com/homedetails/3236-E-Chandler-Blvd-UNIT-1049-Phoenix-AZ-85048/68960534_zpid/,,285000,2/17/2023,877.0,sqft,324.97,988.0,sqft,1.0,1.0,3236 E Chandler Blvd UNIT 1049,Phoenix,85048,AZ,USA,1,"3236 E Chandler Blvd UNIT 1049, Phoenix, AZ, 85048",Match,Exact,"3236 E CHANDLER BLVD, PHOENIX, AZ, 85048","-112.01360994826268,33.30527219507809",243914509.0,L
11801,https://www.zillow.com/homedetails/3236-E-Chandler-Blvd-UNIT-2081-Phoenix-AZ-85048/68960670_zpid/,,285000,3/13/2023,1071.0,sqft,266.11,1176.0,sqft,2.0,1.0,3236 E Chandler Blvd UNIT 2081,Phoenix,85048,AZ,USA,1,"3236 E Chandler Blvd UNIT 2081, Phoenix, AZ, 85048",Match,Exact,"3236 E CHANDLER BLVD, PHOENIX, AZ, 85048","-112.01360994826268,33.30527219507809",243914509.0,L
11802,https://www.zillow.com/homedetails/2929-W-Yorkshire-Dr-UNIT-1112-Phoenix-AZ-85027/71630428_zpid/,,285000,5/5/2023,913.0,sqft,312.16,942.0,sqft,2.0,2.0,2929 W Yorkshire Dr UNIT 1112,Phoenix,85027,AZ,USA,1,"2929 W Yorkshire Dr UNIT 1112, Phoenix, AZ, 85027",Match,Exact,"2929 W YORKSHIRE DR, PHOENIX, AZ, 85027","-112.12248489579929,33.662736560636176",642857447.0,R
11803,https://www.zillow.com/homedetails/3600-N-5th-Ave-APT-208-Phoenix-AZ-85013/72291298_zpid/,,285000,2/9/2024,914.0,sqft,311.82,922.0,sqft,1.0,1.0,3600 N 5th Ave APT 208,Phoenix,85013,AZ,USA,1,"3600 N 5th Ave APT 208, Phoenix, AZ, 85013",Match,Exact,"3600 N 5TH AVE, PHOENIX, AZ, 85013","-112.08050565721686,33.49025524769553",128206323.0,L
11804,https://www.zillow.com/homedetails/17150-N-23rd-St-UNIT-233-Phoenix-AZ-85022/72639735_zpid/,,285000,10/8/2021,1158.0,sqft,246.11,1779.0,sqft,2.0,2.0,17150 N 23rd St UNIT 233,Phoenix,85022,AZ,USA,1,"17150 N 23rd St UNIT 233, Phoenix, AZ, 85022",Match,Exact,"17150 N 23RD ST, PHOENIX, AZ, 85022","-112.03309467285459,33.642740923545375",128362593.0,R
11805,https://www.zillow.com/homedetails/2625-E-Indian-School-Rd-UNIT-306-Phoenix-AZ-85016/82801569_zpid/,,285000,6/30/2022,874.0,sqft,326.09,897.0,sqft,2.0,2.0,2625 E Indian School Rd UNIT 306,Phoenix,85016,AZ,USA,1,"2625 E Indian School Rd UNIT 306, Phoenix, AZ, 85016",Match,Exact,"2625 E INDIAN SCHOOL RD, PHOENIX, AZ, 85016","-112.02531682116808,33.49489603776652",128219401.0,R
11806,https://www.zillow.com/homedetails/3233-N-37th-St-UNIT-2-Phoenix-AZ-85018/82801711_zpid/,,285000,5/25/2022,900.0,sqft,316.67,822.0,sqft,2.0,1.0,3233 N 37th St UNIT 2,Phoenix,85018,AZ,USA,1,"3233 N 37th St UNIT 2, Phoenix, AZ, 85018",Match,Exact,"3233 N 37TH ST, PHOENIX, AZ, 85018","-112.00194846277935,33.48608607672969",649105117.0,R
11807,https://www.zillow.com/homedetails/3233-N-37th-St-UNIT-16-Phoenix-AZ-85018/82801724_zpid/,,285000,2/29/2024,900.0,sqft,316.67,900.0,sqft,2.0,1.0,3233 N 37th St UNIT 16,Phoenix,85018,AZ,USA,1,"3233 N 37th St UNIT 16, Phoenix, AZ, 85018",Match,Exact,"3233 N 37TH ST, PHOENIX, AZ, 85018","-112.00194846277935,33.48608607672969",649105117.0,R
11808,https://www.zillow.com/homedetails/8154-W-Groom-Creek-Rd-Phoenix-AZ-85043/88785200_zpid/,,285000,5/26/2023,1227.0,sqft,232.27,1193.0,sqft,2.0,2.0,8154 W Groom Creek Rd,Phoenix,85043,AZ,USA,1,"8154 W Groom Creek Rd, Phoenix, AZ, 85043",Match,Exact,"8154 W GROOM CREEK RD, PHOENIX, AZ, 85043","-112.23398462992856,33.464149184848736",624990363.0,L
11809,https://www.zillow.com/homedetails/5350-E-Deer-Valley-Dr-UNIT-3249-Phoenix-AZ-85054/92345310_zpid/,,285000,10/21/2021,894.0,sqft,318.79,885.0,sqft,1.0,1.0,5350 E Deer Valley Dr UNIT 3249,Phoenix,85054,AZ,USA,1,"5350 E Deer Valley Dr UNIT 3249, Phoenix, AZ, 85054",Match,Exact,"5350 E DEER VALLEY DR, PHOENIX, AZ, 85054","-111.96464912368094,33.67675649255153",627629983.0,L
11810,https://www.zillow.com/homedetails/5450-E-Deer-Valley-Dr-UNIT-4019-Phoenix-AZ-85054/92345380_zpid/,,285000,4/13/2022,797.0,sqft,357.59,782.0,sqft,1.0,1.0,5450 E Deer Valley Dr UNIT 4019,Phoenix,85054,AZ,USA,1,"5450 E Deer Valley Dr UNIT 4019, Phoenix, AZ, 85054",Match,Exact,"5450 E DEER VALLEY DR, PHOENIX, AZ, 85054","-111.96462363877396,33.67674884707736",627629983.0,L
11811,https://www.zillow.com/homedetails/535-W-Thomas-Rd-APT-501-Phoenix-AZ-85013/145869893_zpid/,,285000,10/14/2022,665.0,sqft,428.57,622.0,sqft,1.0,1.0,535 W Thomas Rd APT 501,Phoenix,85013,AZ,USA,1,"535 W Thomas Rd APT 501, Phoenix, AZ, 85013",Match,Exact,"535 W THOMAS RD, PHOENIX, AZ, 85013","-112.08188678985346,33.48028910406282",128211251.0,L
